File,Language,Transcription,Normalized Transcription
53-yells-190516_2047-01-003.wav,en,AAAAAAAAHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,AAAAAAAAHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
53-yells-190516_2047-01-004.wav,en,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
53-yells-190516_2047-01-005.wav,en,AHHHHH!,AHHHHH!
53-yells-190516_2047-01-006.wav,en,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
53-yells-190516_2047-01-007.wav,en,AAAAAAAAHHHHH!,AAAAAAAAHHHHH!
53-yells-190516_2047-01-008.wav,en,AAAAAAAAHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,AAAAAAAAHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
53-yells-190516_2047-01-009.wav,en,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
53-yells-190516_2047-01-010.wav,en,AAAAAAAAHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,AAAAAAAAHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
53-yells-190516_2047-01-011.wav,en,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
55-k_spoken_gain@8-190430_1542-001.wav,en,K.,K.
55-k_spoken_gain@8-190430_1542-002.wav,en,K.,K.
55-k_spoken_gain@8-190430_1542-003.wav,en,K.,K.
55-k_spoken_gain@8-190430_1542-004.wav,en,K.,K.
55-k_spoken_gain@8-190430_1542-005.wav,en,K.,K.
55-k_spoken_gain@8-190430_1542-006.wav,en,K.,K.
55-k_spoken_gain@8-190430_1542-007.wav,en,K.,K.
56-l_spoken_gain@8-190430_1542-001-001.wav,en,L,L
56-l_spoken_gain@8-190430_1542-001-002.wav,en,L,L
56-l_spoken_gain@8-190430_1542-001-003.wav,en,L,L
56-l_spoken_gain@8-190430_1542-001-004.wav,en,L,L
56-l_spoken_gain@8-190430_1542-001-005.wav,en,L.,L.
56-l_spoken_gain@8-190430_1542-001-006.wav,en,L.,L.
56-l_spoken_gain@8-190430_1542-001-007.wav,en,L.,L.
56-l_spoken_gain@8-190430_1542-002-001.wav,en,Hmm.,Hmm.
56-l_spoken_gain@8-190430_1542-002-002.wav,en,Hmm.,Hmm.
56-l_spoken_gain@8-190430_1542-002-003.wav,en,Hmm.,Hmm.
56-l_spoken_gain@8-190430_1542-002-004.wav,en,E.,E.
56-l_spoken_gain@8-190430_1542-002-005.wav,ja,うー,うー
56-l_spoken_gain@8-190430_1542-002-006.wav,ja,うー,うー
56-l_spoken_gain@8-190430_1542-002-007.wav,ko,를.,를.
56-l_spoken_gain@8-190430_1542-003-001.wav,en,Hmm.,Hmm.
56-l_spoken_gain@8-190430_1542-003-002.wav,en,Hmm.,Hmm.
56-l_spoken_gain@8-190430_1542-003-003.wav,en,Hmm.,Hmm.
56-l_spoken_gain@8-190430_1542-003-004.wav,en,Hmm.,Hmm.
56-l_spoken_gain@8-190430_1542-003-005.wav,en,Hmm.,Hmm.
56-l_spoken_gain@8-190430_1542-003-006.wav,en,Hmm.,Hmm.
56-l_spoken_gain@8-190430_1542-003-007.wav,en,Hmm.,Hmm.
56-l_spoken_gain@8-190430_1542-004-001.wav,en,Thank you.,Thank you.
56-l_spoken_gain@8-190430_1542-004-002.wav,en,LOOP!,LOOP!
56-l_spoken_gain@8-190430_1542-004-003.wav,en,LILT!,LILT!
56-l_spoken_gain@8-190430_1542-004-004.wav,en,Eww!,Eww!
56-l_spoken_gain@8-190430_1542-004-005.wav,en,BEEP!,BEEP!
56-l_spoken_gain@8-190430_1542-004-006.wav,en,See you!,See you!
56-l_spoken_gain@8-190430_1542-004-007.wav,en,Peace!,Peace!
56-l_spoken_gain@8-190430_1542-004-008.wav,en,Hi!,Hi!
60-m_spoken_gain@8-190430_1625-001-001.wav,en,M,M
60-m_spoken_gain@8-190430_1625-001-002.wav,en,M,M
60-m_spoken_gain@8-190430_1625-001-003.wav,en,M,M
60-m_spoken_gain@8-190430_1625-001-004.wav,en,N.,N.
60-m_spoken_gain@8-190430_1625-001-005.wav,en,M,M
60-m_spoken_gain@8-190430_1625-001-006.wav,en,M,M
60-m_spoken_gain@8-190430_1625-001-007.wav,en,M,M
60-m_spoken_gain@8-190430_1625-002-001.wav,en,Hmm.,Hmm.
60-m_spoken_gain@8-190430_1625-002-002.wav,en,Hmm.,Hmm.
60-m_spoken_gain@8-190430_1625-002-003.wav,en,Hmm.,Hmm.
60-m_spoken_gain@8-190430_1625-002-004.wav,en,Hmm.,Hmm.
60-m_spoken_gain@8-190430_1625-002-005.wav,en,Hmm.,Hmm.
60-m_spoken_gain@8-190430_1625-002-006.wav,en,Hmm.,Hmm.
60-m_spoken_gain@8-190430_1625-002-007.wav,en,Hmm.,Hmm.
60-m_spoken_gain@8-190430_1625-003-001.wav,en,Hmm.,Hmm.
60-m_spoken_gain@8-190430_1625-003-002.wav,en,Hmm.,Hmm.
60-m_spoken_gain@8-190430_1625-003-003.wav,en,Hmm.,Hmm.
60-m_spoken_gain@8-190430_1625-003-004.wav,en,Hmm.,Hmm.
60-m_spoken_gain@8-190430_1625-003-005.wav,en,Hmm.,Hmm.
60-m_spoken_gain@8-190430_1625-003-006.wav,en,Hmm?,Hmm?
60-m_spoken_gain@8-190430_1625-003-007.wav,en,Hmm.,Hmm.
60-m_spoken_gain@8-190430_1625-004-001.wav,en,BEEP!,BEEP!
60-m_spoken_gain@8-190430_1625-004-002.wav,en,BEEP!,BEEP!
60-m_spoken_gain@8-190430_1625-004-003.wav,en,BEEH!,BEEH!
60-m_spoken_gain@8-190430_1625-004-004.wav,en,BEEP!,BEEP!
60-m_spoken_gain@8-190430_1625-004-005.wav,en,BEEP!,BEEP!
60-m_spoken_gain@8-190430_1625-004-006.wav,en,BOOF!,BOOF!
60-m_spoken_gain@8-190430_1625-004-007.wav,en,BEEP!,BEEP!
64-n_spoken_gain@8-190430_1628-001-001.wav,en,n,n
64-n_spoken_gain@8-190430_1628-001-002.wav,en,N,N
64-n_spoken_gain@8-190430_1628-001-003.wav,en,N.,N.
64-n_spoken_gain@8-190430_1628-001-004.wav,en,N,N
64-n_spoken_gain@8-190430_1628-001-005.wav,en,N.,N.
64-n_spoken_gain@8-190430_1628-001-006.wav,en,N.,N.
64-n_spoken_gain@8-190430_1628-001-007.wav,en,N.,N.
64-n_spoken_gain@8-190430_1628-002-001.wav,en,Hmm.,Hmm.
64-n_spoken_gain@8-190430_1628-002-002.wav,en,Hmm.,Hmm.
64-n_spoken_gain@8-190430_1628-002-003.wav,en,Hmm.,Hmm.
64-n_spoken_gain@8-190430_1628-002-004.wav,pl,N.,N.
64-n_spoken_gain@8-190430_1628-002-005.wav,en,Hmm.,Hmm.
64-n_spoken_gain@8-190430_1628-002-006.wav,en,Hmm.,Hmm.
64-n_spoken_gain@8-190430_1628-003-001.wav,en,Hmm.,Hmm.
64-n_spoken_gain@8-190430_1628-003-002.wav,en,Hmm.,Hmm.
64-n_spoken_gain@8-190430_1628-003-003.wav,en,Hmm.,Hmm.
64-n_spoken_gain@8-190430_1628-003-004.wav,en,N.,N.
64-n_spoken_gain@8-190430_1628-003-005.wav,en,M.,M.
64-n_spoken_gain@8-190430_1628-003-006.wav,en,Hmm.,Hmm.
64-n_spoken_gain@8-190430_1628-003-007.wav,en,N.,N.
64-n_spoken_gain@8-190430_1628-004-001.wav,en,BEE!,BEE!
64-n_spoken_gain@8-190430_1628-004-002.wav,en,BEEP!,BEEP!
64-n_spoken_gain@8-190430_1628-004-003.wav,en,BEEP!,BEEP!
64-n_spoken_gain@8-190430_1628-004-004.wav,en,BEEP!,BEEP!
64-n_spoken_gain@8-190430_1628-004-005.wav,en,BEEP! BEEP!,BEEP! BEEP!
64-n_spoken_gain@8-190430_1628-004-006.wav,en,BOOP!,BOOP!
64-n_spoken_gain@8-190430_1628-004-007.wav,en,BEEP!,BEEP!
68-o_spoken_gain@8-190430_1631-001-001.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-001-002.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-001-003.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-001-004.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-001-005.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-001-006.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-001-007.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-002-001.wav,ja,お,お
68-o_spoken_gain@8-190430_1631-002-002.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-002-003.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-002-004.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-002-005.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-002-006.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-002-007.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-002-008.wav,en,Oh,Oh
68-o_spoken_gain@8-190430_1631-003-001.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-003-002.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-003-003.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-003-004.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-003-005.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-003-006.wav,en,Oh.,Oh.
68-o_spoken_gain@8-190430_1631-004-001.wav,ko,어?,어?
68-o_spoken_gain@8-190430_1631-004-002.wav,ja,ほっ,ほっ
68-o_spoken_gain@8-190430_1631-004-003.wav,en,Oh!,Oh!
68-o_spoken_gain@8-190430_1631-004-004.wav,ja,お!,お!
68-o_spoken_gain@8-190430_1631-004-005.wav,ja,お!,お!
68-o_spoken_gain@8-190430_1631-004-006.wav,en,Huh?,Huh?
68-o_spoken_gain@8-190430_1631-004-007.wav,en,Huh?,Huh?
71-190430_1634-001.wav,en,Huh?,Huh?
71-190430_1634-002.wav,en,Huh?,Huh?
71-190430_1634-003.wav,en,Ho!,Ho!
71-190430_1634-004.wav,en,Huh?,Huh?
71-190430_1634-005.wav,en,Oh!,Oh!
71-190430_1634-006.wav,en,Huh?,Huh?
71-190430_1634-007.wav,en,Huh?,Huh?
71-190430_1634-008.wav,en,Huh?,Huh?
71-190430_1634-009.wav,en,Huh?,Huh?
72-190430_1636-001-001.wav,en,P.,P.
72-190430_1636-001-002.wav,en,P.,P.
72-190430_1636-001-003.wav,en,P,P
72-190430_1636-001-004.wav,en,P,P
72-190430_1636-001-005.wav,en,P,P
72-190430_1636-001-006.wav,en,P,P
72-190430_1636-001-007.wav,en,P,P
72-190430_1636-002-001.wav,ko,봐,봐
72-190430_1636-002-002.wav,ko,파,파
72-190430_1636-002-003.wav,en,Bye.,Bye.
72-190430_1636-002-004.wav,ko,바! 바!,바! 바!
72-190430_1636-002-005.wav,ko,파,파
72-190430_1636-002-006.wav,ko,파,파
72-190430_1636-002-007.wav,ko,다,다
72-190430_1636-002-008.wav,ko,파!,파!
72-190430_1636-003-001.wav,en,Ah!,Ah!
72-190430_1636-003-002.wav,en,Huh?,Huh?
72-190430_1636-003-003.wav,ko,봐,봐
72-190430_1636-003-004.wav,en,Buh!,Buh!
72-190430_1636-003-005.wav,en,Puh!,Puh!
72-190430_1636-003-006.wav,en,Puh!,Puh!
72-190430_1636-004-001.wav,en,PAP!,PAP!
72-190430_1636-004-002.wav,ko,아!,아!
72-190430_1636-004-003.wav,en,PAP!,PAP!
72-190430_1636-004-004.wav,en,Puh!,Puh!
72-190430_1636-004-005.wav,en,Puh!,Puh!
72-190430_1636-004-006.wav,en,PAH!,PAH!
72-190430_1636-004-007.wav,en,BAH!,BAH!
72-190430_1636-004-008.wav,ko,빠!,빠!
76-q_spoken-190430_1639-001-001.wav,en,Q,Q
76-q_spoken-190430_1639-001-002.wav,en,Q,Q
76-q_spoken-190430_1639-001-003.wav,en,Q,Q
76-q_spoken-190430_1639-001-004.wav,en,Q,Q
76-q_spoken-190430_1639-001-005.wav,en,Q,Q
76-q_spoken-190430_1639-001-006.wav,en,Q,Q
76-q_spoken-190430_1639-001-007.wav,en,Q,Q
76-q_spoken-190430_1639-002-001.wav,zh,夸,夸
76-q_spoken-190430_1639-002-002.wav,zh,过,过
76-q_spoken-190430_1639-002-003.wav,ko,구워,구워
76-q_spoken-190430_1639-002-004.wav,ko,구워,구워
76-q_spoken-190430_1639-002-005.wav,ko,코와,코와
76-q_spoken-190430_1639-002-006.wav,zh,哭,哭
76-q_spoken-190430_1639-002-007.wav,zh,哭,哭
76-q_spoken-190430_1639-002-008.wav,ko,코!,코!
76-q_spoken-190430_1639-002-009.wav,ko,코!,코!
77-r_spoken_gain@8-190430_1644-01-001-001.wav,en,R.,R.
77-r_spoken_gain@8-190430_1644-01-001-002.wav,en,R.,R.
77-r_spoken_gain@8-190430_1644-01-001-003.wav,en,R.,R.
77-r_spoken_gain@8-190430_1644-01-001-004.wav,en,are,are
77-r_spoken_gain@8-190430_1644-01-001-005.wav,en,R.,R.
77-r_spoken_gain@8-190430_1644-01-001-006.wav,en,R.,R.
77-r_spoken_gain@8-190430_1644-01-001-007.wav,en,R.,R.
77-r_spoken_gain@8-190430_1644-01-002-001.wav,en,are,are
77-r_spoken_gain@8-190430_1644-01-002-002.wav,en,or,or
77-r_spoken_gain@8-190430_1644-01-002-003.wav,en,or,or
77-r_spoken_gain@8-190430_1644-01-002-004.wav,en,are.,are.
77-r_spoken_gain@8-190430_1644-01-002-005.wav,en,or,or
77-r_spoken_gain@8-190430_1644-01-002-006.wav,en,or,or
77-r_spoken_gain@8-190430_1644-01-002-007.wav,en,are,are
77-r_spoken_gain@8-190430_1644-01-003-001.wav,en,Urgh!,Urgh!
77-r_spoken_gain@8-190430_1644-01-003-002.wav,en,Err.,Err.
77-r_spoken_gain@8-190430_1644-01-003-003.wav,en,Urgh.,Urgh.
77-r_spoken_gain@8-190430_1644-01-003-004.wav,en,Uh.,Uh.
77-r_spoken_gain@8-190430_1644-01-003-005.wav,en,U.,U.
77-r_spoken_gain@8-190430_1644-01-003-006.wav,en,Hmm.,Hmm.
77-r_spoken_gain@8-190430_1644-01-003-007.wav,en,Oh.,Oh.
77-r_spoken_gain@8-190430_1644-01-004-001.wav,en,Oh.,Oh.
77-r_spoken_gain@8-190430_1644-01-004-002.wav,en,Hmm.,Hmm.
77-r_spoken_gain@8-190430_1644-01-004-003.wav,en,Huh.,Huh.
77-r_spoken_gain@8-190430_1644-01-004-004.wav,en,huh,huh
77-r_spoken_gain@8-190430_1644-01-004-005.wav,en,Hmm.,Hmm.
77-r_spoken_gain@8-190430_1644-01-004-006.wav,en,Oh.,Oh.
77-r_spoken_gain@8-190430_1644-01-004-007.wav,en,Oh.,Oh.
77-r_spoken_gain@8-190430_1644-01-005-001.wav,en,Hmm.,Hmm.
77-r_spoken_gain@8-190430_1644-01-005-002.wav,en,Err.,Err.
77-r_spoken_gain@8-190430_1644-01-005-003.wav,en,Err.,Err.
77-r_spoken_gain@8-190430_1644-01-005-004.wav,en,Hmm.,Hmm.
77-r_spoken_gain@8-190430_1644-01-005-005.wav,en,Uh.,Uh.
77-r_spoken_gain@8-190430_1644-01-005-006.wav,en,Hmm.,Hmm.
77-r_spoken_gain@8-190430_1644-01-005-007.wav,en,Hmm.,Hmm.
77-r_spoken_gain@8-190430_1644-01-006-001.wav,en,or,or
77-r_spoken_gain@8-190430_1644-01-006-002.wav,en,Hi.,Hi.
77-r_spoken_gain@8-190430_1644-01-006-003.wav,en,or,or
77-r_spoken_gain@8-190430_1644-01-006-004.wav,en,Oh!,Oh!
77-r_spoken_gain@8-190430_1644-01-006-005.wav,en,Oh!,Oh!
77-r_spoken_gain@8-190430_1644-01-006-006.wav,en,or,or
77-r_spoken_gain@8-190430_1644-01-006-007.wav,en,Or?,Or?
77-r_spoken_gain@8-190430_1644-01-007-001.wav,en,Oh,Oh
77-r_spoken_gain@8-190430_1644-01-007-002.wav,en,Oh,Oh
77-r_spoken_gain@8-190430_1644-01-007-003.wav,en,BEEP!,BEEP!
77-r_spoken_gain@8-190430_1644-01-007-004.wav,en,Oh,Oh
77-r_spoken_gain@8-190430_1644-01-007-005.wav,en,Oh,Oh
77-r_spoken_gain@8-190430_1644-01-007-006.wav,en,Oh!,Oh!
77-r_spoken_gain@8-190430_1644-01-007-007.wav,en,Oh!,Oh!
77-r_spoken_gain@8-190430_1644-01-007-008.wav,en,BEEP!,BEEP!
77-r_spoken_gain@8-190430_1644-01-008-001.wav,en,Rrrr!,Rrrr!
77-r_spoken_gain@8-190430_1644-01-008-002.wav,en,Pfft!,Pfft!
77-r_spoken_gain@8-190430_1644-01-008-003.wav,en,Rrrrr!,Rrrrr!
77-r_spoken_gain@8-190430_1644-01-008-004.wav,en,Rrrr!,Rrrr!
77-r_spoken_gain@8-190430_1644-01-008-005.wav,en,Rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,Rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
77-r_spoken_gain@8-190430_1644-01-008-006.wav,en,Rrrrr!,Rrrrr!
77-r_spoken_gain@8-190430_1644-01-008-007.wav,en,Rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,Rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
77-r_spoken_gain@8-190430_1644-01-009-001.wav,en,PLEASE SUBSCRIBE!,PLEASE SUBSCRIBE!
77-r_spoken_gain@8-190430_1644-01-009-002.wav,en,P.,P.
77-r_spoken_gain@8-190430_1644-01-009-003.wav,en,P.,P.
77-r_spoken_gain@8-190430_1644-01-009-004.wav,en,B.,B.
77-r_spoken_gain@8-190430_1644-01-009-005.wav,en,Nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,Nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
